0.090000,1.000000,0.00000000000000000
0.090000,1.100000,0.00000000000000000
0.090000,1.200000,0.00000000000000000
0.090000,1.300000,0.00000000000000000
0.090000,1.400000,0.00819263376927098
0.090000,1.500000,0.00883534025940174
0.090000,1.600000,0.00956783291665850
0.090000,1.700000,0.01037247942796658
0.090000,1.800000,0.01123456211524587
0.090000,1.900000,0.01214226435915285
0.090000,2.000000,0.01308628188687387
0.090000,2.100000,0.01405934541351606
0.090000,2.200000,0.01505577956697882
0.090000,2.300000,0.01607113784933428
0.090000,2.400000,0.01710191586172669
0.090000,2.500000,0.01814533167593943
0.090000,2.600000,0.01919915953163076
0.090000,2.700000,0.02026160433359541
0.090000,2.800000,0.02133120681008318
0.090000,2.900000,0.02240677154167879
0.090000,3.000000,0.02348731202634534
0.090000,3.100000,0.02457200846350288
0.090000,3.200000,0.02566017507663169
0.090000,3.300000,0.02675123463079163
0.090000,3.400000,0.02784469841295839
0.090000,3.500000,0.02894015038898548
0.090000,3.600000,0.03003723457660222
0.090000,3.700000,0.03113564491245436
0.090000,3.800000,0.03223511706688600
0.090000,3.900000,0.03333542179027429
0.090000,4.000000,0.03443635947168280
0.090000,4.100000,0.03553775566331431
0.090000,4.200000,0.03663945737913447
0.090000,4.300000,0.03774133001774897
0.090000,4.400000,0.03884325479151593
0.090000,4.500000,0.03994512656842794
0.090000,4.600000,0.04104685205231094
0.090000,4.700000,0.04214834824170283
0.090000,4.800000,0.04324954111938412
0.090000,4.900000,0.04435036453368255
0.090000,5.000000,0.04545075923992428
0.090000,5.100000,0.04655067207618083
0.090000,5.200000,0.04765005525208391
0.090000,5.300000,0.04874886573320310
0.090000,5.400000,0.04984706470648641
0.090000,5.500000,0.05094461711470875
0.090000,5.600000,0.05204149124986276
0.090000,5.700000,0.05313765839705985
0.090000,5.800000,0.05423309252184867
0.090000,5.900000,0.05532776999496905
0.090000,6.000000,0.05642166934947283
0.090000,6.100000,0.05751477106590924
0.090000,6.200000,0.05860705738190975
0.090000,6.300000,0.05969851212303780
0.090000,6.400000,0.06078912055222035
0.090000,6.500000,0.06187886923545256
0.090000,6.600000,0.06296774592178939
0.090000,6.700000,0.06405573943590565
0.090000,6.800000,0.06514283958173789
0.090000,6.900000,0.06622903705591825
0.090000,7.000000,0.06731432336987266
0.090000,7.100000,0.06839869077961146
0.090000,7.200000,0.06948213222234791
0.090000,7.300000,0.07056464125920076
0.090000,7.400000,0.07164621202331924
0.090000,7.500000,0.07272683917285502
0.090000,7.600000,0.07380651784826783
0.090000,7.700000,0.07488524363351698
0.090000,7.800000,0.07596301252074014
0.090000,7.900000,0.07703982087806734
0.090000,8.000000,0.07811566542025669
0.090000,8.100000,0.07919054318187368
0.090000,8.200000,0.08026445149276817
0.090000,8.300000,0.08133738795562585
0.090000,8.400000,0.08240935042540000
0.090000,8.500000,0.08348033699044434
0.090000,8.600000,0.08455034595519231
0.090000,8.700000,0.08561937582423798
0.090000,8.800000,0.08668742528769456
0.090000,8.900000,0.08775449320771359
0.090000,9.000000,0.08882057860606411
0.090000,9.100000,0.08988568065267778
0.090000,9.200000,0.09094979865507612
0.090000,9.300000,0.09201293204860453
0.090000,9.400000,0.09307508038740621
0.090000,9.500000,0.09413624333606975
0.090000,9.600000,0.09519642066189909
0.090000,9.700000,0.09625561222775179
0.090000,9.800000,0.09731381798540041
0.090000,9.900000,0.09837103796937377
0.090000,10.000000,0.09942727229124054
0.090000,10.100000,0.10048252113430019
0.090000,10.200000,0.10153678474864961
0.090000,10.300000,0.10259006344659476
0.090000,10.400000,0.10364235759838236
0.090000,10.500000,0.10469366762822571
0.090000,10.600000,0.10574399401060532
0.090000,10.700000,0.10679333726681788
0.090000,10.800000,0.10784169796176379
0.090000,10.900000,0.10888907670094604
0.090000,11.000000,0.10993547412767252
0.090000,11.100000,0.11098089092044362
0.090000,11.200000,0.11202532779051021
0.090000,11.300000,0.11306878547959608
0.090000,11.400000,0.11411126475776415
0.090000,11.500000,0.11515276642142556
0.090000,11.600000,0.11619329129147306
0.090000,11.700000,0.11723284021153882
0.090000,11.800000,0.11827141404635888
0.090000,11.900000,0.11930901368024695
0.090000,12.000000,0.12034564001565885
0.090000,12.100000,0.12138129397185268
0.090000,12.200000,0.12241597648363045
0.090000,12.300000,0.12344968850015792
0.090000,12.400000,0.12448243098386197
0.090000,12.500000,0.12551420490938991
0.090000,12.600000,0.12654501126263970
0.090000,12.700000,0.12757485103984587
0.090000,12.800000,0.12860372524672287
0.090000,12.900000,0.12963163489766158
0.090000,13.000000,0.13065858101497480
0.090000,13.100000,0.13168456462818756
0.090000,13.200000,0.13270958677337300
0.090000,13.300000,0.13373364849252606
0.090000,13.400000,0.13475675083297756
0.090000,13.500000,0.13577889484684230
0.090000,13.600000,0.13680008159050189
0.090000,13.700000,0.13782031212411724
0.090000,13.800000,0.13883958751117206
0.090000,13.900000,0.13985790881804355
0.090000,14.000000,0.14087527711359935
0.090000,14.100000,0.14189169346881852
0.090000,14.200000,0.14290715895643472
0.090000,14.300000,0.14392167465060404
0.090000,14.400000,0.14493524162658902
0.090000,14.500000,0.14594786096046486
0.090000,14.600000,0.14695953372884299
0.090000,14.700000,0.14797026100861155
0.090000,14.800000,0.14898004387668851
0.090000,14.900000,0.14998888340979757
0.090000,15.000000,0.15099678068425046
0.090000,15.100000,0.15200373677574705
0.090000,15.200000,0.15300975275918513
0.090000,15.300000,0.15401482970848535
0.090000,15.400000,0.15501896869642495
0.090000,15.500000,0.15602217079448236
0.090000,15.600000,0.15702443707269162
